sentence,keys,id
cây thân gỗ,['cây thân gỗ'],['002047']
xu (tiền),['xu (tiền)'],['002048']
cây tre,['cây tre'],['002049']
tóc dựng đứng,['tóc dựng đứng'],['002050']
cây trồng,['cây trồng'],['002051']
xuất hiện,['xuất hiện'],['002052']
cây xanh,['cây xanh'],['002053']
xuất hiện,['xuất hiện'],['002054']
cấy,['cấy'],['002055']
xuất hiện,['xuất hiện'],['002056']
cấy lúa,['cấy lúa'],['002057']
xuất khẩu,['xuất khẩu'],['002058']
cha,['cha'],['002059']
xúc xắc,['xúc xắc'],['002060']
cha mẹ,['cha mẹ'],['002061']
xung đột,['xung đột'],['002062']
chả cá,['chả cá'],['002063']
xứ Nghệ,['xứ Nghệ'],['002064']
chả cá,['chả cá'],['002065']
xưa,['xưa'],['002066']
chả cá,['chả cá'],['002067']
xưa,['xưa'],['002068']
chai,['chai'],['002069']
xưa,['xưa'],['002070']
chai nước,['chai nước'],['002071']
xương rồng,['xương rồng'],['002072']
chàng trai,['chàng trai'],['002073']
Y-Éc-Xanh,['Y-Éc-Xanh'],['002074']
chào,['chào'],['002075']
y tế,['y tế'],['002076']
chảo,['chảo'],['002077']
ý chí,['ý chí'],['002078']
chảo,['chảo'],['002079']
ý nghĩa,['ý nghĩa'],['002080']
chát,['chát'],['002081']
ý nghĩa,['ý nghĩa'],['002082']
cháu gái,['cháu gái'],['002083']
ý nghĩa,['ý nghĩa'],['002084']
cháu gái,['cháu gái'],['002085']
ý thức,['ý thức'],['002086']
cháu gái,['cháu gái'],['002087']
ý tưởng,['ý tưởng'],['002088']
cháu ngoại,['cháu ngoại'],['002089']
yếm,['yếm'],['002090']
cháu ngoại,['cháu ngoại'],['002091']
Yên Bái,['Yên Bái'],['002092']
cháu ngoại,['cháu ngoại'],['002093']
yên bình,['yên bình'],['002094']
cháu nội,['cháu nội'],['002095']
yên lòng,['yên lòng'],['002096']
cháu nội,['cháu nội'],['002097']
tôi yêu bạn,['tôi yêu bạn'],['002098']
cháu nội,['cháu nội'],['002099']
yêu cầu,['yêu cầu'],['002100']
cháu trai,['cháu trai'],['002101']
yêu cầu,['yêu cầu'],['002102']
cháu trai,['cháu trai'],['002103']
yêu cầu,['yêu cầu'],['002104']
chày,['chày'],['002105']
yêu mến (yêu quí),['yêu mến (yêu quí)'],['002106']
cháy rừng,['cháy rừng'],['002107']
yêu mến (yêu quí),['yêu mến (yêu quí)'],['002108']
chạy,['chạy'],['002109']
yêu mến (yêu quí),['yêu mến (yêu quí)'],['002110']
chú ( người),['chú ( người)'],['002111']
yếu,['yếu'],['002112']
chăm học,['chăm học'],['002113']
yếu,['yếu'],['002114']
chăm sóc sức khỏe,['chăm sóc sức khỏe'],['002115']
yếu,['yếu'],['002116']
chăm sóc sức khỏe,['chăm sóc sức khỏe'],['002117']
yếu tố,['yếu tố'],['002118']
chăm sóc sức khỏe,['chăm sóc sức khỏe'],['002119']
công văn,['công văn'],['002120']
chăn (cái chăn),['chăn (cái chăn)'],['002121']
vá quần áo,['vá quần áo'],['002122']
chăn (cái chăn),['chăn (cái chăn)'],['002123']
hoan hô,['hoan hô'],['002124']
chăn (cái chăn),['chăn (cái chăn)'],['002125']
trả thù,['trả thù'],['002126']
chăn nuôi,['chăn nuôi'],['002127']
môn Địa lý,['môn Địa lý'],['002128']
chăn nuôi,['chăn nuôi'],['002129']
môn Địa lý,['môn Địa lý'],['002130']
chăn nuôi,['chăn nuôi'],['002131']
gù lưng,['gù lưng'],['002132']
ai bảo,['ai bảo'],['002133']
chặn,['chặn'],['002134']
chặt,['chặt'],['002135']
chặt,['chặt'],['002136']
chặt,['chặt'],['002137']
chặt chẽ,['chặt chẽ'],['002138']
châm chọc,['châm chọc'],['002139']
chấm dứt,['chấm dứt'],['002140']
chấm điểm,['chấm điểm'],['002141']
chân dung,['chân dung'],['002142']
chân đất,['chân đất'],['002143']
chân tay,['chân tay'],['002144']
chất dẻo,['chất dẻo'],['002145']
chất đốt,['chất đốt'],['002146']
chất độc,['chất độc'],['002147']
chất độc màu da cam,['chất độc màu da cam'],['002148']
chất hữu cơ,['chất hữu cơ'],['002149']
chất lỏng,['chất lỏng'],['002150']
chất lượng,['chất lượng'],['002151']
chất rắn,['chất rắn'],['002152']
chất thải,['chất thải'],['002153']
chật chội,['chật chội'],['002154']
Châu Á Thái Bình Dương,['Châu Á Thái Bình Dương'],['002155']
Châu Đại Dương,['Châu Đại Dương'],['002156']
chè đỗ đỏ,['chè đỗ đỏ'],['002157']
chém,['chém'],['002158']
chen lấn,['chen lấn'],['002159']
chèn ép,['chèn ép'],['002160']
chén,['chén'],['002161']
chèo thuyền,['chèo thuyền'],['002162']
chép bài,['chép bài'],['002163']
tạo thành,['tạo thành'],['002164']
chi hội,['chi hội'],['002165']
khó tiêu,['khó tiêu'],['002166']
chi tiết,['chi tiết'],['002167']
chỉ,['chỉ'],['002168']
chỉ dẫn,['chỉ dẫn'],['002169']
chỉ huy,['chỉ huy'],['002170']
chỉ khâu,['chỉ khâu'],['002171']
đường chỉ tay,['đường chỉ tay'],['002172']
chị,['chị'],['002173']
chị chồng,['chị chồng'],['002174']
chị dâu,['chị dâu'],['002175']
Chi-lê (nước Chi-lê),['Chi-lê (nước Chi-lê)'],['002176']
chia,['chia'],['002177']
chia,['chia'],['002178']
chia,['chia'],['002179']
chia cắt,['chia cắt'],['002180']
chia đều,['chia đều'],['002181']
chia hết,['chia hết'],['002182']
chia phần,['chia phần'],['002183']
chia sẻ,['chia sẻ'],['002184']
chia tay,['chia tay'],['002185']
chìa khóa,['chìa khóa'],['002186']
chiếc gối,['chiếc gối'],['002187']
chiếc gối,['chiếc gối'],['002188']
chiếc gối,['chiếc gối'],['002189']
chiếm đoạt,['chiếm đoạt'],['002190']
chiêng,['chiêng'],['002191']
chiều cao,['chiều cao'],['002192']
chiều dài,['chiều dài'],['002193']
chiều rộng,['chiều rộng'],['002194']
chiều tối,['chiều tối'],['002195']
chiếu,['chiếu'],['002196']
chiếu,['chiếu'],['002197']
chiếu,['chiếu'],['002198']
chiếu phim,['chiếu phim'],['002199']
cá mập,['cá mập'],['002200']
chim bồ câu,['chim bồ câu'],['002201']
chim chào mào,['chim chào mào'],['002202']
chim chích chòe,['chim chích chòe'],['002203']
chim chóc,['chim chóc'],['002204']
chim đại bàng,['chim đại bàng'],['002205']
chim gõ kiến,['chim gõ kiến'],['002206']
chim phượng hoàng,['chim phượng hoàng'],['002207']
chim yến,['chim yến'],['002208']
chỉnh sửa,['chỉnh sửa'],['002209']
chín,['chín'],['002210']
chính phủ,['chính phủ'],['002211']
chính phủ,['chính phủ'],['002212']
chính quyền,['chính quyền'],['002213']
chính tả,['chính tả'],['002214']
chính xác,['chính xác'],['002215']
chính xác,['chính xác'],['002216']
chính xác,['chính xác'],['002217']
chó sói,['chó sói'],['002218']
chó xù,['chó xù'],['002219']
chọi gà,['chọi gà'],['002220']
chọi trâu,['chọi trâu'],['002221']
chọn lọc,['chọn lọc'],['002222']
chọn lựa,['chọn lựa'],['002223']
chong chóng,['chong chóng'],['002224']
chống đối,['chống đối'],['002225']
chợ Bến Thành,['chợ Bến Thành'],['002226']
chợ nổi,['chợ nổi'],['002227']
chợ nổi Cái Bè,['chợ nổi Cái Bè'],['002228']
chợ nổi Cái Răng,['chợ nổi Cái Răng'],['002229']
luân phiên,['luân phiên'],['002230']
luân phiên,['luân phiên'],['002231']
chơi,['chơi'],['002232']
chơi,['chơi'],['002233']
chớp mắt,['chớp mắt'],['002234']
chu vi,['chu vi'],['002235']
chủ đề,['chủ đề'],['002236']
chủ động,['chủ động'],['002237']
chủ nghĩa xã hội,['chủ nghĩa xã hội'],['002238']
chủ ngữ,['chủ ngữ'],['002239']
chủ nhiệm,['chủ nhiệm'],['002240']
nước tới chân mới nhảy,['nước tới chân mới nhảy'],['002241']
chú hề,['chú hề'],['002242']
chú rể,['chú rể'],['002243']
chú tễu,['chú tễu'],['002244']
thích nghi,['thích nghi'],['002245']
chú ý,['chú ý'],['002246']
chùa,['chùa'],['002247']
chùa,['chùa'],['002248']
chùa,['chùa'],['002249']
chùa Hương,['chùa Hương'],['002250']
chùa Một Cột,['chùa Một Cột'],['002251']
chuẩn bị,['chuẩn bị'],['002252']
chuẩn bị,['chuẩn bị'],['002253']
chuẩn bị,['chuẩn bị'],['002254']
chúc mừng,['chúc mừng'],['002255']
chúc mừng,['chúc mừng'],['002256']
chúc mừng,['chúc mừng'],['002257']
chúc tết,['chúc tết'],['002258']
chúc thọ,['chúc thọ'],['002259']
chúc thọ,['chúc thọ'],['002260']
chục,['chục'],['002261']
chục nghìn,['chục nghìn'],['002262']
chục triệu,['chục triệu'],['002263']
chui,['chui'],['002264']
chúi đầu,['chúi đầu'],['002265']
chum,['chum'],['002266']
chùm hoa,['chùm hoa'],['002267']
chùm khế,['chùm khế'],['002268']
chùm nho,['chùm nho'],['002269']
chùm vải,['chùm vải'],['002270']
chung kết,['chung kết'],['002271']
chuỗi hạt,['chuỗi hạt'],['002272']
chuông,['chuông'],['002273']
chuông nhà,['chuông nhà'],['002274']
chuồng,['chuồng'],['002275']
chuyên biệt,['chuyên biệt'],['002276']
chuyên cần,['chuyên cần'],['002277']
chuyên gia,['chuyên gia'],['002278']
chuyên gia,['chuyên gia'],['002279']
chuyên gia,['chuyên gia'],['002280']
chuyền bóng,['chuyền bóng'],['002281']
chim chuyền cành,['chim chuyền cành'],['002282']
chuyển đồ,['chuyển đồ'],['002283']
chuyển đổi số đo,['chuyển đổi số đo'],['002284']
chuyển động,['chuyển động'],['002285']
chuyển động đều,['chuyển động đều'],['002286']
chuyển động quay,['chuyển động quay'],['002287']
chuyển giao,['chuyển giao'],['002288']
chuyển hướng,['chuyển hướng'],['002289']
chuyển vế,['chuyển vế'],['002290']
chuyện trò,['chuyện trò'],['002291']
chữ cái,['chữ cái'],['002292']
chữa bài,['chữa bài'],['002293']
chữa bài,['chữa bài'],['002294']
chữa cháy,['chữa cháy'],['002295']
chức năng,['chức năng'],['002296']
chứng kiến,['chứng kiến'],['002297']
chương trình,['chương trình'],['002298']
chữ,['chữ'],['002299']
chữa bệnh,['chữa bệnh'],['002300']
chức vụ,['chức vụ'],['002301']
chứng cớ,['chứng cớ'],['002302']
chứng minh,['chứng minh'],['002303']
chứng nhận,['chứng nhận'],['002304']
co dãn,['co dãn'],['002305']
co giật,['co giật'],['002306']
cỏ may,['cỏ may'],['002307']
có ích,['có ích'],['002308']
trọng nam khinh nữ,['trọng nam khinh nữ'],['002309']
máy vi tính,['máy vi tính'],['002310']
con ba ba,['con ba ba'],['002311']
con bê,['con bê'],['002312']
con bê,['con bê'],['002313']
con bê,['con bê'],['002314']
con bò,['con bò'],['002315']
con bò,['con bò'],['002316']
con bò,['con bò'],['002317']
con bướm,['con bướm'],['002318']
con cá,['con cá'],['002319']
con cá,['con cá'],['002320']
con cá,['con cá'],['002321']
con chim,['con chim'],['002322']
con chó,['con chó'],['002323']
con chó,['con chó'],['002324']
con chó,['con chó'],['002325']
con chồn,['con chồn'],['002326']
con chuột,['con chuột'],['002327']
con chuột nhắt,['con chuột nhắt'],['002328']
con cò,['con cò'],['002329']
con cóc,['con cóc'],['002330']
con cọp,['con cọp'],['002331']
con cọp,['con cọp'],['002332']
con cọp,['con cọp'],['002333']
con công,['con công'],['002334']
con cua,['con cua'],['002335']
con cú mèo,['con cú mèo'],['002336']
con cừu,['con cừu'],['002337']
con dâu,['con dâu'],['002338']
con dê,['con dê'],['002339']
con dế,['con dế'],['002340']
con đẻ,['con đẻ'],['002341']
con đom đóm,['con đom đóm'],['002342']
con đường,['con đường'],['002343']
con gà,['con gà'],['002344']
con gái,['con gái'],['002345']
con gấu,['con gấu'],['002346']
con ghẹ,['con ghẹ'],['002347']
con gián,['con gián'],['002348']
con hoẵng,['con hoẵng'],['002349']
con hươu,['con hươu'],['002350']
con khỉ,['con khỉ'],['002351']
con kiến,['con kiến'],['002352']
con kiến,['con kiến'],['002353']
con kiến,['con kiến'],['002354']
con lợn (con heo),['con lợn (con heo)'],['002355']
con lợn (con heo),['con lợn (con heo)'],['002356']
con lợn (con heo),['con lợn (con heo)'],['002357']
con lươn,['con lươn'],['002358']
con mèo,['con mèo'],['002359']
con mèo,['con mèo'],['002360']
con muỗi,['con muỗi'],['002361']
con mực,['con mực'],['002362']
con nai,['con nai'],['002363']
con ngỗng,['con ngỗng'],['002364']
con người,['con người'],['002365']
con người,['con người'],['002366']
con người,['con người'],['002367']
con ngựa,['con ngựa'],['002368']
con ngựa,['con ngựa'],['002369']
con ngựa,['con ngựa'],['002370']
con nhím,['con nhím'],['002371']
con nuôi,['con nuôi'],['002372']
con nuôi,['con nuôi'],['002373']
con nuôi,['con nuôi'],['002374']
con ong,['con ong'],['002375']
con ong,['con ong'],['002376']
con ốc,['con ốc'],['002377']
con ruồi,['con ruồi'],['002378']
con rùa,['con rùa'],['002379']
con sâu,['con sâu'],['002380']
con sò,['con sò'],['002381']
con sóc,['con sóc'],['002382']
con sói,['con sói'],['002383']
con sông,['con sông'],['002384']
con số,['con số'],['002385']
con sư tử,['con sư tử'],['002386']
con sư tử,['con sư tử'],['002387']
con tem,['con tem'],['002388']
con thỏ,['con thỏ'],['002389']
con tôm,['con tôm'],['002390']
con tôm,['con tôm'],['002391']
con tôm,['con tôm'],['002392']
con trai (động vật),['con trai (động vật)'],['002393']
con trăn,['con trăn'],['002394']
con voi,['con voi'],['002395']
con voi,['con voi'],['002396']
con voi,['con voi'],['002397']
cong,['cong'],['002398']
còng (cái còng),['còng (cái còng)'],['002399']
còng,['còng'],['002400']
cõng,['cõng'],['002401']
cô dâu,['cô dâu'],['002402']
cô đơn,['cô đơn'],['002403']
cô giáo,['cô giáo'],['002404']
cô giáo,['cô giáo'],['002405']
cô giáo,['cô giáo'],['002406']
cổ,['cổ'],['002407']
cổ áo,['cổ áo'],['002408']
cổ chân,['cổ chân'],['002409']
cổ đại,['cổ đại'],['002410']
cổ họng,['cổ họng'],['002411']
cố gắng,['cố gắng'],['002412']
cổ tay,['cổ tay'],['002413']
cổ truyền,['cổ truyền'],['002414']
cổ vũ,['cổ vũ'],['002415']
cổng trường,['cổng trường'],['002416']
cổng trường,['cổng trường'],['002417']
cỗ,['cỗ'],['002418']
cố định,['cố định'],['002419']
Cô-lôm-bi-a (nước Cô-lôm-bi-a),['Cô-lôm-bi-a (nước Cô-lôm-bi-a)'],['002420']
cổ tích,['cổ tích'],['002421']
cố ý (như cố tình),['cố ý (như cố tình)'],['002422']
cốc,['cốc'],['002423']
cối giã,['cối giã'],['002424']
cối xay gió,['cối xay gió'],['002425']
cối xay lúa,['cối xay lúa'],['002426']
cốm,['cốm'],['002427']
côn trùng,['côn trùng'],['002428']
công bằng,['công bằng'],['002429']
công chúa,['công chúa'],['002430']
công cộng,['công cộng'],['002431']
công cụ,['công cụ'],['002432']
công nhận,['công nhận'],['002433']
công sức,['công sức'],['002434']
công tắc,['công tắc'],['002435']
công thức,['công thức'],['002436']
công trường,['công trường'],['002437']
công ước,['công ước'],['002438']
công viên,['công viên'],['002439']
công viên,['công viên'],['002440']
công viên,['công viên'],['002441']
công việc,['công việc'],['002442']
Paris,['Paris'],['002443']
cổng,['cổng'],['002444']
cống,['cống'],['002445']
cộng (Toán học),['cộng (Toán học)'],['002446']
cộng (Toán học),['cộng (Toán học)'],['002447']
cộng (Toán học),['cộng (Toán học)'],['002448']
cột đèn,['cột đèn'],['002449']
cột điện,['cột điện'],['002450']
cột điện,['cột điện'],['002451']
cột điện,['cột điện'],['002452']
cột nhà,['cột nhà'],['002453']
cột sống,['cột sống'],['002454']
cơ bắp,['cơ bắp'],['002455']
cơ hội,['cơ hội'],['002456']
cơ hội,['cơ hội'],['002457']
cơ hội,['cơ hội'],['002458']
cơ quan,['cơ quan'],['002459']
cơ sở,['cơ sở'],['002460']
cơ thể,['cơ thể'],['002461']
cởi áo,['cởi áo'],['002462']
cơm hộp,['cơm hộp'],['002463']
cờ,['cờ'],['002464']
cờ ca rô,['cờ ca rô'],['002465']
cơm,['cơm'],['002466']
cơm bình dân,['cơm bình dân'],['002467']
cơm bình dân,['cơm bình dân'],['002468']
cơm bình dân,['cơm bình dân'],['002469']
Cu ba (nước Cu ba),['Cu ba (nước Cu ba)'],['002470']
củ đậu,['củ đậu'],['002471']
củ khoai lang,['củ khoai lang'],['002472']
củ từ,['củ từ'],['002473']
cụ thể,['cụ thể'],['002474']
cúc áo,['cúc áo'],['002475']
cúi,['cúi'],['002476']
cuống hoa,['cuống hoa'],['002477']
cù,['cù'],['002478']
củ cà rốt,['củ cà rốt'],['002479']
củ cải trắng,['củ cải trắng'],['002480']
củ gừng,['củ gừng'],['002481']
củ hành tây,['củ hành tây'],['002482']
củ tỏi,['củ tỏi'],['002483']
củ sả,['củ sả'],['002484']
cụ,['cụ'],['002485']
cụ đồ,['cụ đồ'],['002486']
cụ già,['cụ già'],['002487']
cục tẩy,['cục tẩy'],['002488']
cùi chỏ,['cùi chỏ'],['002489']
củi,['củi'],['002490']
cụm từ,['cụm từ'],['002491']
cuộc đời,['cuộc đời'],['002492']
cuộc sống,['cuộc sống'],['002493']
cuốn,['cuốn'],['002494']
cuộn giấy vệ sinh,['cuộn giấy vệ sinh'],['002495']
cuống lá,['cuống lá'],['002496']
cử chỉ điệu bộ,['cử chỉ điệu bộ'],['002497']
cử động,['cử động'],['002498']
cưa (cái cưa),['cưa (cái cưa)'],['002499']
cửa hàng,['cửa hàng'],['002500']
cửa khẩu,['cửa khẩu'],['002501']
cửa kính,['cửa kính'],['002502']
cửa sổ,['cửa sổ'],['002503']
cưỡi ngựa,['cưỡi ngựa'],['002504']
yên ngựa,['yên ngựa'],['002505']
cướp,['cướp'],['002506']
cướp,['cướp'],['002507']
cướp,['cướp'],['002508']
cướp biển,['cướp biển'],['002509']
cướp cờ,['cướp cờ'],['002510']
cướp giật,['cướp giật'],['002511']
cứu,['cứu'],['002512']
cứu hộ,['cứu hộ'],['002513']
dai,['dai'],['002514']
dài,['dài'],['002515']
dài hạn,['dài hạn'],['002516']
dàn bài,['dàn bài'],['002517']
dàn nhạc,['dàn nhạc'],['002518']
danh bạ,['danh bạ'],['002519']
danh dự,['danh dự'],['002520']
danh hiệu,['danh hiệu'],['002521']
danh lam thắng cảnh,['danh lam thắng cảnh'],['002522']
danh mục,['danh mục'],['002523']
danh nhân,['danh nhân'],['002524']
danh sách,['danh sách'],['002525']
danh từ,['danh từ'],['002526']
danh từ riêng,['danh từ riêng'],['002527']
dán,['dán'],['002528']
dao,['dao'],['002529']
dãy nhà,['dãy nhà'],['002530']
dãy núi,['dãy núi'],['002531']
dãy số,['dãy số'],['002532']
dãy số liệu,['dãy số liệu'],['002533']
dân ca,['dân ca'],['002534']
dân chài,['dân chài'],['002535']
gian lận,['gian lận'],['002536']
dân số,['dân số'],['002537']
dân tộc,['dân tộc'],['002538']
dân tộc,['dân tộc'],['002539']
dân tộc,['dân tộc'],['002540']
dân tộc thiểu số,['dân tộc thiểu số'],['002541']
dân tộc thiểu số,['dân tộc thiểu số'],['002542']
dân tộc thiểu số,['dân tộc thiểu số'],['002543']
dẫn chương trình,['dẫn chương trình'],['002544']
dẫn chứng,['dẫn chứng'],['002545']
dập,['dập'],['002546']
dầu ăn,['dầu ăn'],['002547']
dầu gội đầu,['dầu gội đầu'],['002548']
dầu hoả,['dầu hoả'],['002549']
dầu khí,['dầu khí'],['002550']
dấu chấm hỏi,['dấu chấm hỏi'],['002551']
dấu chấm than,['dấu chấm than'],['002552']
dấu chia,['dấu chia'],['002553']
dấu gạch ngang,['dấu gạch ngang'],['002554']
bắt buộc,['bắt buộc'],['002555']
dấu ngoặc đơn,['dấu ngoặc đơn'],['002556']
dấu nhân,['dấu nhân'],['002557']
dấu phẩy,['dấu phẩy'],['002558']
dây buộc tóc,['dây buộc tóc'],['002559']
dây chun,['dây chun'],['002560']
dây điện,['dây điện'],['002561']
dây điện,['dây điện'],['002562']
dây điện,['dây điện'],['002563']
dây thần kinh,['dây thần kinh'],['002564']
dây thừng,['dây thừng'],['002565']
dây xích,['dây xích'],['002566']
dép quai hậu,['dép quai hậu'],['002567']
dê con,['dê con'],['002568']
dê mẹ,['dê mẹ'],['002569']
dễ chịu,['dễ chịu'],['002570']
dễ thương,['dễ thương'],['002571']
dệt,['dệt'],['002572']
di chuyển,['di chuyển'],['002573']
di truyền,['di truyền'],['002574']
di truyền,['di truyền'],['002575']
di truyền,['di truyền'],['002576']
dịch vụ,['dịch vụ'],['002577']
dịch vụ,['dịch vụ'],['002578']
dịch vụ,['dịch vụ'],['002579']
diêm,['diêm'],['002580']
diện tích,['diện tích'],['002581']
diện tích toàn phần,['diện tích toàn phần'],['002582']
diện tích xung quanh,['diện tích xung quanh'],['002583']
diệt chủng,['diệt chủng'],['002584']
xịt côn trùng,['xịt côn trùng'],['002585']
diều,['diều'],['002586']
Dinh Độc Lập,['Dinh Độc Lập'],['002587']
hăm dọa,['hăm dọa'],['002588']
doanh nghiệp,['doanh nghiệp'],['002589']
doanh trại,['doanh trại'],['002590']
dọc,['dọc'],['002591']
dòng chữ,['dòng chữ'],['002592']
dòng họ,['dòng họ'],['002593']
dòng sông,['dòng sông'],['002594']
dốc,['dốc'],['002595']
dốt,['dốt'],['002596']
du học,['du học'],['002597']
duyên dáng,['duyên dáng'],['002598']
duyệt binh,['duyệt binh'],['002599']
nhà nước,['nhà nước'],['002600']
nhà nước,['nhà nước'],['002601']
nhà nước,['nhà nước'],['002602']
dựng phim,['dựng phim'],['002603']
đá bóng,['đá bóng'],['002604']
pháo đài,['pháo đài'],['002605']
đài sen,['đài sen'],['002606']
đại diện,['đại diện'],['002607']
đại diện,['đại diện'],['002608']
đại diện,['đại diện'],['002609']
đại dương,['đại dương'],['002610']
đại số,['đại số'],['002611']
đại tá,['đại tá'],['002612']
đại tướng,['đại tướng'],['002613']
đại úy,['đại úy'],['002614']
đan,['đan'],['002615']
đàn xê lô đại vĩ cầm,['đàn xê lô đại vĩ cầm'],['002616']
đàn bầu,['đàn bầu'],['002617']
đàn bướm,['đàn bướm'],['002618']
đàn ghi ta,['đàn ghi ta'],['002619']
đàn kiến,['đàn kiến'],['002620']
đàn tơ-rưng,['đàn tơ-rưng'],['002621']
đàng ngoài,['đàng ngoài'],['002622']
đàng trong,['đàng trong'],['002623']
đáng quý,['đáng quý'],['002624']
đánh,['đánh'],['002625']
đánh bắt,['đánh bắt'],['002626']
đánh giá,['đánh giá'],['002627']
đánh răng,['đánh răng'],['002628']
đánh trống,['đánh trống'],['002629']
đạn,['đạn'],['002630']
đào tạo,['đào tạo'],['002631']
đặc biệt,['đặc biệt'],['002632']
đặc biệt,['đặc biệt'],['002633']
đặc biệt,['đặc biệt'],['002634']
đặc biệt,['đặc biệt'],['002635']
đặc điểm,['đặc điểm'],['002636']
Đắk Lắk,['Đắk Lắk'],['002637']
đăng ký,['đăng ký'],['002638']
đăng nhập,['đăng nhập'],['002639']
đằng sau,['đằng sau'],['002640']
đằng trước,['đằng trước'],['002641']
Đặng Văn Ngữ,['Đặng Văn Ngữ'],['002642']
đắt đỏ,['đắt đỏ'],['002643']
đặt,['đặt'],['002644']
đập,['đập'],['002645']
đất,['đất'],['002646']
đất màu mỡ,['đất màu mỡ'],['002647']
đất nặn,['đất nặn'],['002648']
đầu tàu,['đầu tàu'],['002649']
đầu tiên,['đầu tiên'],['002650']
đầu xuôi đuôi lọt,['đầu xuôi đuôi lọt'],['002651']
đấu tranh,['đấu tranh'],['002652']
đấu vật,['đấu vật'],['002653']
đầy,['đầy'],['002654']
đầy đủ,['đầy đủ'],['002655']
đầy tớ,['đầy tớ'],['002656']
đẩy,['đẩy'],['002657']
đen láy (như đen nhánh),['đen láy (như đen nhánh)'],['002658']
đen láy (như đen nhánh),['đen láy (như đen nhánh)'],['002659']
đen láy (như đen nhánh),['đen láy (như đen nhánh)'],['002660']
đèn báo giao thông,['đèn báo giao thông'],['002661']
đèn báo giao thông,['đèn báo giao thông'],['002662']
đèn báo giao thông,['đèn báo giao thông'],['002663']
đèn điện,['đèn điện'],['002664']
đèn điện,['đèn điện'],['002665']
đèn pin,['đèn pin'],['002666']
đèn pin,['đèn pin'],['002667']
đèn pin,['đèn pin'],['002668']
đèn vàng,['đèn vàng'],['002669']
đèn vàng,['đèn vàng'],['002670']
đèn vàng,['đèn vàng'],['002671']
đèn xanh,['đèn xanh'],['002672']
đèn xanh,['đèn xanh'],['002673']
đèn xanh,['đèn xanh'],['002674']
đeo kính,['đeo kính'],['002675']
đèo Hải Vân,['đèo Hải Vân'],['002676']
đèo Hải Vân,['đèo Hải Vân'],['002677']
đèo Hải Vân,['đèo Hải Vân'],['002678']
đèo,['đèo'],['002679']
đẹp đẽ (như đẹp),['đẹp đẽ (như đẹp)'],['002680']
đẹp mê hồn,['đẹp mê hồn'],['002681']
để (đặt),['để (đặt)'],['002682']
đề nghị,['đề nghị'],['002683']
đề nghị,['đề nghị'],['002684']
đề tài,['đề tài'],['002685']
đề-xi-mét (dm),['đề-xi-mét (dm)'],['002686']
đề-xi-mét khối (dm3),['đề-xi-mét khối (dm3)'],['002687']
đề-xi-mét vuông (dm2),['đề-xi-mét vuông (dm2)'],['002688']
đếm,['đếm'],['002689']
đền,['đền'],['002690']
Đền Hùng,['Đền Hùng'],['002691']
đều đặn,['đều đặn'],['002692']
đi,['đi'],['002693']
đi học,['đi học'],['002694']
đĩa,['đĩa'],['002695']
đĩa DVD,['đĩa DVD'],['002696']
địa cầu,['địa cầu'],['002697']
địa đạo Củ Chi,['địa đạo Củ Chi'],['002698']
địa điểm,['địa điểm'],['002699']
tấm lòng,['tấm lòng'],['002700']
điện,['điện'],['002701']
điện,['điện'],['002702']
điện,['điện'],['002703']
Điện Biên Phủ,['Điện Biên Phủ'],['002704']
điện thoại,['điện thoại'],['002705']
điêu khắc,['điêu khắc'],['002706']
quả điều,['quả điều'],['002707']
quả điều,['quả điều'],['002708']
điều phối,['điều phối'],['002709']
điều phối,['điều phối'],['002710']
điều hòa,['điều hòa'],['002711']
điều hòa,['điều hòa'],['002712']
điều khiển,['điều khiển'],['002713']
điều kiện,['điều kiện'],['002714']
điều tra,['điều tra'],['002715']
điều trị,['điều trị'],['002716']
định vị,['định vị'],['002717']
đo,['đo'],['002718']
đoàn cải lương,['đoàn cải lương'],['002719']
đoàn thanh niên,['đoàn thanh niên'],['002720']
đoàn tụ,['đoàn tụ'],['002721']
đoán,['đoán'],['002722']
đoạn thẳng,['đoạn thẳng'],['002723']
đoạn thơ,['đoạn thơ'],['002724']
đoạn văn,['đoạn văn'],['002725']
đọc sách,['đọc sách'],['002726']
đón,['đón'],['002727']
đón tiếp,['đón tiếp'],['002728']
đóng cửa,['đóng cửa'],['002729']
đóng dấu,['đóng dấu'],['002730']
đóng góp,['đóng góp'],['002731']
đô thị,['đô thị'],['002732']
đồ chơi,['đồ chơi'],['002733']
đôi dép,['đôi dép'],['002734']
đổi,['đổi'],['002735']
đối diện,['đối diện'],['002736']
đối tượng,['đối tượng'],['002737']
nhập ngũ,['nhập ngũ'],['002738']
nhập ngũ,['nhập ngũ'],['002739']
nhập ngũ,['nhập ngũ'],['002740']
đội trưởng,['đội trưởng'],['002741']
đồn công an,['đồn công an'],['002742']
Đông Nam,['Đông Nam'],['002743']
Đông Nam Á,['Đông Nam Á'],['002744']
đồng bằng,['đồng bằng'],['002745']
đồng hồ,['đồng hồ'],['002746']
Đồng Nai,['Đồng Nai'],['002747']
Đồng Tháp Mười,['Đồng Tháp Mười'],['002748']
đổ nước,['đổ nước'],['002749']
độc lập,['độc lập'],['002750']
đối thoại,['đối thoại'],['002751']
đối xử,['đối xử'],['002752']
