sentence,keys,id
ung thư cày ruộng tàu ngầm tha thứ đối diện,"['ung thư', 'cày ruộng', 'tàu ngầm', 'tha thứ', 'đối diện']","['000483', '001959', '000851', '000912', '002736']"
gà nướng lu con gấu chuyên cần nhiều hơn chuyển động quay,"['gà nướng lu', 'con gấu', 'chuyên cần', 'nhiều hơn', 'chuyển động quay']","['000828', '002346', '002277', '003645', '002287']"
tuỷ sống lọ mực bắt phim hoạt hình nhảy múa,"['tuỷ sống', 'lọ mực', 'bắt', 'phim hoạt hình', 'nhảy múa']","['001638', '003281', '001535', '000214', '003618']"
màu trắng đường kính sắp xếp nhà rông Quốc Tử Giám,"['màu trắng', 'đường kính', 'sắp xếp', 'nhà rông', 'Quốc Tử Giám']","['003354', '002792', '000645', '000688', '000467']"
tuổi thơ ấu đi vệ sinh khỏi bệnh Châu Á Thái Bình Dương ngừng lại,"['tuổi thơ ấu', 'đi vệ sinh', 'khỏi bệnh', 'Châu Á Thái Bình Dương', 'ngừng lại']","['001109', '001019', '003151', '002155', '000413']"
chất lượng nhược điểm khẩu trang châm chọc lung tung,"['chất lượng', 'nhược điểm', 'khẩu trang', 'châm chọc', 'lung tung']","['002151', '000019', '003128', '002139', '000052']"
nổi bật gáy da ngăm (nước da ngăm đen) sáng tạo chèn ép,"['nổi bật', 'gáy', 'da ngăm (nước da ngăm đen)', 'sáng tạo', 'chèn ép']","['000053', '002831', '000754', '000627', '002160']"
mõm 100 tính từ mía công viên,"['mõm', '100', 'tính từ', 'mía', 'công viên']","['003413', '001167', '001344', '000844', '002439']"
xé rách nổ súng công sức mua bán ấn tượng,"['xé rách', 'nổ súng', 'công sức', 'mua bán', 'ấn tượng']","['002012', '000047', '002434', '003460', '001296']"
trêu tức em trai đất màu mỡ tuần này 80,"['trêu tức', 'em trai', 'đất màu mỡ', 'tuần này', '80']","['001472', '002805', '002647', '000874', '001163']"
xa cách xây ăn vú sữa (bằng thìa) cầu kì một đôi,"['xa cách', 'xây', 'ăn vú sữa (bằng thìa)', 'cầu kì', 'một đôi']","['001928', '001984', '000398', '002001', '003445']"
ê nhà trường đảo Hoàng Sa tròn trịa (mặt) chia phần,"['ê', 'nhà trường', 'đảo Hoàng Sa', 'tròn trịa (mặt)', 'chia phần']","['001043', '003608', '000843', '001490', '002183']"
một đôi cây cọ pha cà phê nhà văn hóa ơ,"['một đôi', 'cây cọ', 'pha cà phê', 'nhà văn hóa', 'ơ']","['003445', '000994', '000130', '000992', '001069']"
con hoẵng động cơ khó tiêu Võ Nguyên Giáp thú y,"['con hoẵng', 'động cơ', 'khó tiêu', 'Võ Nguyên Giáp', 'thú y']","['002349', '002768', '002166', '001843', '001153']"
tâm thần thung lũng tiêu hoá mạng lưới Cu ba (nước Cu ba),"['tâm thần', 'thung lũng', 'tiêu hoá', 'mạng lưới', 'Cu ba (nước Cu ba)']","['000869', '001000', '001291', '003343', '002470']"
không cần nhưng vun đắp rửa bát gọt bút chì (cái),"['không cần', 'nhưng', 'vun đắp', 'rửa bát', 'gọt bút chì (cái)']","['000088', '000536', '001912', '000589', '002927']"
sấm sét cơm bình dân sao bóng bay giá trị phần trăm,"['sấm sét', 'cơm bình dân', 'sao', 'bóng bay', 'giá trị phần trăm']","['000655', '002467', '000629', '001707', '002865']"
đồ ăn nhân vật mắm chúng tôi (3 người) (đại từ) một tiếng,"['đồ ăn', 'nhân vật', 'mắm', 'chúng tôi (3 người) (đại từ)', 'một tiếng']","['000945', '003630', '003373', '000275', '000868']"
xem đã Vĩnh Phúc Bạc Liêu bờm tóc áp phích,"['xem đã', 'Vĩnh Phúc', 'Bạc Liêu', 'bờm tóc', 'áp phích']","['000439', '001837', '001307', '001791', '001266']"
cây ăn quả đ em họ theo dõi phiền hà,"['cây ăn quả', 'đ', 'em họ', 'theo dõi', 'phiền hà']","['002013', '001037', '000331', '001028', '000474']"
Cocacola chèo thuyền dựng phim trung thành hình học,"['Cocacola', 'chèo thuyền', 'dựng phim', 'trung thành', 'hình học']","['000860', '002162', '002603', '001558', '003001']"
no nông thôn ông bà số lẻ anh rể,"['no', 'nông thôn', 'ông bà', 'số lẻ', 'anh rể']","['000026', '000068', '000320', '000730', '001229']"
Cà Mau dây thần kinh bánh pizza làm quen vô ý thức,"['Cà Mau', 'dây thần kinh', 'bánh pizza', 'làm quen', 'vô ý thức']","['001896', '002564', '001449', '003215', '001875']"
tỏa hương đồng ruộng Đông Timor (nước Đông Timor) nguyên nhân chia rẽ,"['tỏa hương', 'đồng ruộng', 'Đông Timor (nước Đông Timor)', 'nguyên nhân', 'chia rẽ']","['001368', '002764', '002758', '003577', '000728']"
kì lạ ăn hối lộ phương Tây kẻ thù kém,"['kì lạ', 'ăn hối lộ', 'phương Tây', 'kẻ thù', 'kém']","['003177', '001270', '000023', '003095', '003097']"
quê y tế năm ngoái lục giác chăn (cái chăn),"['quê', 'y tế', 'năm ngoái', 'lục giác', 'chăn (cái chăn)']","['000447', '002076', '003485', '003309', '002121']"
bốc hơi quạt trần khéo hoa sen mét khối (m3),"['bốc hơi', 'quạt trần', 'khéo', 'hoa sen', 'mét khối (m3)']","['001741', '001458', '003133', '003015', '003398']"
bản sao (chỉ người) thu thập thực vật mời áo ấm,"['bản sao (chỉ người)', 'thu thập', 'thực vật', 'mời', 'áo ấm']","['001361', '001135', '001226', '003455', '001252']"
cơ bắp cày danh từ riêng phun nước quanh năm,"['cơ bắp', 'cày', 'danh từ riêng', 'phun nước', 'quanh năm']","['002455', '001957', '002527', '000291', '000552']"
cưa (cái cưa) hét (giống la) chứng nhận trao tặng môn Giáo dục công dân,"['cưa (cái cưa)', 'hét (giống la)', 'chứng nhận', 'trao tặng', 'môn Giáo dục công dân']","['002499', '002979', '002304', '001446', '003430']"
đ giật mình khẩu hiệu san hô tài giỏi,"['đ', 'giật mình', 'khẩu hiệu', 'san hô', 'tài giỏi']","['001037', '002890', '003127', '000617', '000823']"
đánh cầu lông khố chú hề liền trước bít tất,"['đánh cầu lông', 'khố', 'chú hề', 'liền trước', 'bít tất']","['000743', '003162', '002242', '003269', '001673']"
buộc tóc lễ Nô-en mua vé nhắm mắt chương trình,"['buộc tóc', 'lễ Nô-en', 'mua vé', 'nhắm mắt', 'chương trình']","['001824', '003247', '003461', '000924', '002298']"
ủng mênh mông tiếp tục vai xã hội,"['ủng', 'mênh mông', 'tiếp tục', 'vai', 'xã hội']","['001704', '003403', '001279', '001744', '001948']"
tinh mắt bản nhạc vắng lặng tập viết mùa hè,"['tinh mắt', 'bản nhạc', 'vắng lặng', 'tập viết', 'mùa hè']","['000260', '001359', '001782', '000887', '003465']"
gấp ba hài hước ngón chân hàng trăm chung kết,"['gấp ba', 'hài hước', 'ngón chân', 'hàng trăm', 'chung kết']","['000556', '002943', '003559', '002952', '002271']"
chiều cao Oa-sinh-tơn còng mùa xuân quả táo,"['chiều cao', 'Oa-sinh-tơn', 'còng', 'mùa xuân', 'quả táo']","['002192', '000087', '002400', '003467', '000384']"
phòng thư viện lễ phép sân trường chùa cuối tuần,"['phòng thư viện', 'lễ phép', 'sân trường', 'chùa', 'cuối tuần']","['000255', '003250', '000666', '002247', '000892']"
đối thoại bản nhạc tù giam rìu trung bình,"['đối thoại', 'bản nhạc', 'tù giam', 'rìu', 'trung bình']","['002751', '001359', '001620', '000553', '001546']"
nồi bàn ghế Yên Bái bỏ hoang chợ nổi,"['nồi', 'bàn ghế', 'Yên Bái', 'bỏ hoang', 'chợ nổi']","['000049', '001339', '002092', '001681', '002227']"
lung tung quần bò quả xoài từ trái nghĩa pha chế,"['lung tung', 'quần bò', 'quả xoài', 'từ trái nghĩa', 'pha chế']","['000050', '000431', '000392', '001658', '000132']"
hồ Hoàn Kiếm bánh đúc tính toán bộ đội cây thân gỗ,"['hồ Hoàn Kiếm', 'bánh đúc', 'tính toán', 'bộ đội', 'cây thân gỗ']","['003051', '001433', '001342', '001737', '002045']"
sinh tố ba là quả mướp dốt ngày khai trường,"['sinh tố', 'ba là', 'quả mướp', 'dốt', 'ngày khai trường']","['000707', '000317', '000359', '002596', '003499']"
băng bó buồn thảm bột giặt trạm xe buýt nhà thờ,"['băng bó', 'buồn thảm', 'bột giặt', 'trạm xe buýt', 'nhà thờ']","['001519', '000135', '001763', '001432', '003606']"
công văn gật đầu rau ngót tay phải bún chả,"['công văn', 'gật đầu', 'rau ngót', 'tay phải', 'bún chả']","['002120', '002842', '000522', '000861', '000193']"
"bán kính (hình tròn) người gửi sinh tố (bơ, dâu, chơi tán thành","['bán kính (hình tròn)', 'người gửi', 'sinh tố (bơ, dâu,', 'chơi', 'tán thành']","['001369', '003584', '000840', '002233', '000845']"
thân thiện pha lê cướp giật bất khuất chất đốt,"['thân thiện', 'pha lê', 'cướp giật', 'bất khuất', 'chất đốt']","['001005', '000134', '002511', '000534', '002146']"
sốt họ (2 người) (đại từ) nghỉ học con hoẵng riêng biệt,"['sốt', 'họ (2 người) (đại từ)', 'nghỉ học', 'con hoẵng', 'riêng biệt']","['000742', '000285', '003537', '002349', '000547']"
xôi gấc hình trụ cái bè bông hoa môn Kĩ thuật,"['xôi gấc', 'hình trụ', 'cái bè', 'bông hoa', 'môn Kĩ thuật']","['000202', '003006', '001902', '001755', '003433']"
tỉ lệ bức tranh cười nhếch mép không ngon tay chân sạch sẽ,"['tỉ lệ', 'bức tranh', 'cười nhếch mép', 'không ngon', 'tay chân sạch sẽ']","['001238', '001878', '000056', '000442', '000922']"
sách toán danh sách kính lão rừng thưa thần chết,"['sách toán', 'danh sách', 'kính lão', 'rừng thưa', 'thần chết']","['000615', '002525', '003202', '000601', '001007']"
công văn hàng dọc màu đỏ chú ( người) bốc thăm,"['công văn', 'hàng dọc', 'màu đỏ', 'chú ( người)', 'bốc thăm']","['002120', '002948', '003347', '002111', '001743']"
đường hầm chất thải đoạn thẳng cô giáo hình tứ giác,"['đường hầm', 'chất thải', 'đoạn thẳng', 'cô giáo', 'hình tứ giác']","['002791', '002153', '002723', '002404', '003007']"
chăn nuôi sau giao lưu hàng chục nghìn con mèo,"['chăn nuôi', 'sau', 'giao lưu', 'hàng chục nghìn', 'con mèo']","['002127', '000640', '002878', '002946', '002360']"
hộp giảm đội trưởng giả mạo khách sạn,"['hộp', 'giảm', 'đội trưởng', 'giả mạo', 'khách sạn']","['003063', '002858', '002741', '002853', '003113']"
khoan (khoan đã) đại tướng thuộc lòng môn Khoa học lượt đi,"['khoan (khoan đã)', 'đại tướng', 'thuộc lòng', 'môn Khoa học', 'lượt đi']","['003410', '002613', '001174', '003432', '000714']"
nhãn vở đăng nhập tháo gỡ môn Tiếng Việt thù lao,"['nhãn vở', 'đăng nhập', 'tháo gỡ', 'môn Tiếng Việt', 'thù lao']","['003612', '002639', '000978', '003440', '001137']"
đoạn thơ đất nặn pháo sáng vai ôn luyện,"['đoạn thơ', 'đất nặn', 'pháo sáng', 'vai', 'ôn luyện']","['002724', '002648', '000157', '001744', '000097']"
gấp quần áo cờ ca rô chú tễu nói ngập ngừng đào tạo,"['gấp quần áo', 'cờ ca rô', 'chú tễu', 'nói ngập ngừng', 'đào tạo']","['002841', '002465', '002244', '000450', '002631']"
kháng sinh tươi cười dòng sông đồng phục Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a),"['kháng sinh', 'tươi cười', 'dòng sông', 'đồng phục', 'Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a)']","['003117', '001680', '002594', '002763', '002810']"
rong chơi lễ bế giảng mũ cộng (Toán học) tuần lễ người Điếc thế giới,"['rong chơi', 'lễ bế giảng', 'mũ', 'cộng (Toán học)', 'tuần lễ người Điếc thế giới']","['000567', '003242', '003471', '002448', '000105']"
trước tổ trưởng hoàng hôn sốt sinh vật,"['trước', 'tổ trưởng', 'hoàng hôn', 'sốt', 'sinh vật']","['001596', '001388', '003022', '000742', '000708']"
Y-Éc-Xanh trang điểm phim truyện chúng tôi (3 người) (đại từ) bên dưới,"['Y-Éc-Xanh', 'trang điểm', 'phim truyện', 'chúng tôi (3 người) (đại từ)', 'bên dưới']","['002074', '000947', '000225', '000275', '001599']"
xoa đầu đồng lúa siêu tốc Lào (nước Lào) 1 000 000 (một triệu),"['xoa đầu', 'đồng lúa', 'siêu tốc', 'Lào (nước Lào)', '1 000 000 (một triệu)']","['000232', '002760', '000687', '003227', '001183']"
tán thành ă giao hoán trang trí sữa hộp,"['tán thành', 'ă', 'giao hoán', 'trang trí', 'sữa hộp']","['000845', '001025', '002877', '001418', '000789']"
ngã ba cảnh giác thiếp đi trình bày tưởng,"['ngã ba', 'cảnh giác', 'thiếp đi', 'trình bày', 'tưởng']","['003498', '000570', '001073', '001482', '001692']"
bắt giữ thuận lợi ăn vặt hói đầu mục tiêu,"['bắt giữ', 'thuận lợi', 'ăn vặt', 'hói đầu', 'mục tiêu']","['001543', '001156', '001274', '000054', '000898']"
bạn yêu tôi quang hợp công tắc sơ mi thợ kim hoàn,"['bạn yêu tôi', 'quang hợp', 'công tắc', 'sơ mi', 'thợ kim hoàn']","['000289', '000403', '002435', '000747', '001119']"
trạm y tế làm việc phong tục độc lập nhà văn hóa,"['trạm y tế', 'làm việc', 'phong tục', 'độc lập', 'nhà văn hóa']","['001434', '003217', '000235', '002750', '000990']"
trung thành Cà Mau rừng núi tương lai trường mầm non,"['trung thành', 'Cà Mau', 'rừng núi', 'tương lai', 'trường mầm non']","['001558', '001896', '000596', '000637', '001604']"
kí hiệu bức tường nghệ sĩ cao (người) bến tàu,"['kí hiệu', 'bức tường', 'nghệ sĩ', 'cao (người)', 'bến tàu']","['003184', '001880', '003527', '001931', '001611']"
không có chi máy in 10 Thủy Điện Hòa Bình cướp biển,"['không có chi', 'máy in', '10', 'Thủy Điện Hòa Bình', 'cướp biển']","['000251', '003367', '001146', '001190', '002509']"
báo thù dân chài áo phông Liên Bang Nga (nước Nga) diện tích xung quanh,"['báo thù', 'dân chài', 'áo phông', 'Liên Bang Nga (nước Nga)', 'diện tích xung quanh']","['001485', '002535', '001264', '003257', '002583']"
lọng thông thường giấc ngủ sống sót bún ngan,"['lọng', 'thông thường', 'giấc ngủ', 'sống sót', 'bún ngan']","['003286', '001105', '002886', '000342', '000195']"
vượt trội thuê Tết Dương phó hiệu trưởng trầm trồ,"['vượt trội', 'thuê', 'Tết Dương', 'phó hiệu trưởng', 'trầm trồ']","['001926', '001168', '000901', '000484', '001456']"
thành thạo chúng tôi (2 người) (đại từ) bẫy chuột (hành động) nhộn nhịp (đông người) buổi tối,"['thành thạo', 'chúng tôi (2 người) (đại từ)', 'bẫy chuột (hành động)', 'nhộn nhịp (đông người)', 'buổi tối']","['000971', '000273', '001561', '000660', '001844']"
tính nghiêm khắc điện câu văn ngày thành lập quân đội nhân dân Việt Nam,"['tính', 'nghiêm khắc', 'điện', 'câu văn', 'ngày thành lập quân đội nhân dân Việt Nam']","['002776', '003547', '002703', '001993', '000123']"
trốn chạy sông Hồng chớp mắt tích (số) nằm,"['trốn chạy', 'sông Hồng', 'chớp mắt', 'tích (số)', 'nằm']","['001512', '000741', '002234', '001247', '003486']"
một tiết học chiêng khát vọng bất khuất luật lệ,"['một tiết học', 'chiêng', 'khát vọng', 'bất khuất', 'luật lệ']","['000864', '002191', '003120', '000534', '003304']"
cổng đánh cầu lông còng gọt bút chì đua thuyền,"['cổng', 'đánh cầu lông', 'còng', 'gọt bút chì', 'đua thuyền']","['002444', '000743', '002400', '002928', '002779']"
cái túi áp phích nhập trường Tiền Giang gạo,"['cái túi', 'áp phích', 'nhập trường', 'Tiền Giang', 'gạo']","['001911', '001266', '003637', '001261', '002825']"
chai danh nhân xe lam bắt buộc óc,"['chai', 'danh nhân', 'xe lam', 'bắt buộc', 'óc']","['002069', '002524', '002006', '002555', '000089']"
chuyện nhỏ khổ chuyên biệt khâm phục bốc hơi,"['chuyện nhỏ', 'khổ', 'chuyên biệt', 'khâm phục', 'bốc hơi']","['000532', '003167', '002276', '003125', '001741']"
chục nghìn chống đối chú hề giả sử tù giam,"['chục nghìn', 'chống đối', 'chú hề', 'giả sử', 'tù giam']","['002262', '002225', '002242', '002854', '001620']"
Võ Thị Sáu chát thâm quầng mắt nghĩa bóng bớt đi,"['Võ Thị Sáu', 'chát', 'thâm quầng mắt', 'nghĩa bóng', 'bớt đi']","['000453', '002081', '000723', '003544', '001795']"
luật lệ hứa bím tóc đuôi sam ngạc nhiên hình elip,"['luật lệ', 'hứa', 'bím tóc đuôi sam', 'ngạc nhiên', 'hình elip']","['003304', '000377', '001653', '003505', '003000']"
trụi lá quy định Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a) bất hiếu mặc kệ,"['trụi lá', 'quy định', 'Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a)', 'bất hiếu', 'mặc kệ']","['001542', '000469', '002810', '001555', '003371']"
cởi áo thích nghi bún mắm bánh pizza đất màu mỡ,"['cởi áo', 'thích nghi', 'bún mắm', 'bánh pizza', 'đất màu mỡ']","['002462', '002245', '000191', '001449', '002647']"
mặc quần áo tập trung siêu tốc kể chuyện cuộc đời,"['mặc quần áo', 'tập trung', 'siêu tốc', 'kể chuyện', 'cuộc đời']","['003372', '000885', '000687', '003102', '002492']"
có ích bạn trai đồng bằng cây cổ thụ nhọn,"['có ích', 'bạn trai', 'đồng bằng', 'cây cổ thụ', 'nhọn']","['002308', '001385', '002745', '002023', '000008']"
thị giác đen láy (như đen nhánh) con tôm lốc xoáy gật gù,"['thị giác', 'đen láy (như đen nhánh)', 'con tôm', 'lốc xoáy', 'gật gù']","['001051', '002660', '002392', '000916', '002843']"
con tem ấm đun nước ngăn cản anh dũng Đông Dương,"['con tem', 'ấm đun nước', 'ngăn cản', 'anh dũng', 'Đông Dương']","['002388', '001288', '003514', '001217', '002756']"
nhảy dù không có chi ít quan hệ từ bay liệng (bay lượn),"['nhảy dù', 'không có chi', 'ít', 'quan hệ từ', 'bay liệng (bay lượn)']","['003617', '000251', '003089', '000520', '001495']"
đặc điểm bóng bay chăn (cái chăn) chùm hoa ngày thành lập quân đội nhân dân Việt Nam,"['đặc điểm', 'bóng bay', 'chăn (cái chăn)', 'chùm hoa', 'ngày thành lập quân đội nhân dân Việt Nam']","['002636', '001707', '002121', '002267', '000125']"
khách mời hệ thống dấu ngã trông chờ chợ nổi,"['khách mời', 'hệ thống', 'dấu ngã', 'trông chờ', 'chợ nổi']","['003112', '002981', '001122', '001516', '002227']"
ăn vặt xa cách lắp ráp ria mép nhảy bao bố,"['ăn vặt', 'xa cách', 'lắp ráp', 'ria mép', 'nhảy bao bố']","['001274', '001928', '003234', '000638', '000644']"
chặn tình huống điều phối kết luận ăn vú sữa (bằng thìa),"['chặn', 'tình huống', 'điều phối', 'kết luận', 'ăn vú sữa (bằng thìa)']","['002134', '001316', '002710', '001012', '000398']"
trông nhà thông qua danh lam thắng cảnh khoa học quả dưa hấu,"['trông nhà', 'thông qua', 'danh lam thắng cảnh', 'khoa học', 'quả dưa hấu']","['000404', '001103', '002522', '003137', '000324']"
thợ rèn thờ cúng hói đầu chuỗi hạt viện nghiên cứu,"['thợ rèn', 'thờ cúng', 'hói đầu', 'chuỗi hạt', 'viện nghiên cứu']","['001121', '001111', '000054', '002272', '001831']"
con người nghỉ hè thuận lợi góp tiền trực nhật,"['con người', 'nghỉ hè', 'thuận lợi', 'góp tiền', 'trực nhật']","['002366', '003534', '001156', '000958', '001582']"
môn Địa lý quan hệ từ xảy ra hữu nghị Miến Điện (nước Mi-an-ma),"['môn Địa lý', 'quan hệ từ', 'xảy ra', 'hữu nghị', 'Miến Điện (nước Mi-an-ma)']","['002130', '000520', '000579', '000494', '000012']"
mọc râu Hưng Yên chức năng tương ứng vái tứ phương,"['mọc râu', 'Hưng Yên', 'chức năng', 'tương ứng', 'vái tứ phương']","['000630', '003083', '002296', '001690', '001750']"
tách lớp cơ quan hình bình hành số chẵn chủ nhiệm,"['tách lớp', 'cơ quan', 'hình bình hành', 'số chẵn', 'chủ nhiệm']","['000817', '002459', '002996', '000724', '002240']"
Tết Âm nước tới chân mới nhảy gương phòng mĩ thuật từ đồng âm,"['Tết Âm', 'nước tới chân mới nhảy', 'gương', 'phòng mĩ thuật', 'từ đồng âm']","['000897', '002241', '002937', '000252', '001648']"
vé rừng núi Ê Đê búp bê phát động,"['vé', 'rừng núi', 'Ê Đê', 'búp bê', 'phát động']","['001809', '000596', '002808', '001863', '000161']"
hướng dẫn đóng cửa mái hiên héc-tô-mét (hm) công sức,"['hướng dẫn', 'đóng cửa', 'mái hiên', 'héc-tô-mét (hm)', 'công sức']","['003084', '002729', '003337', '002975', '002434']"
cột điện khóc ngắn nhất máy in Cà Mau,"['cột điện', 'khóc', 'ngắn nhất', 'máy in', 'Cà Mau']","['002450', '003149', '003517', '003366', '001896']"
xả rác tổng thống thóc (gạo) đội trưởng cặp tóc,"['xả rác', 'tổng thống', 'thóc (gạo)', 'đội trưởng', 'cặp tóc']","['001944', '001398', '001086', '002741', '001964']"
gang tay email thế hệ quả bầu bản sao (chỉ người),"['gang tay', 'email', 'thế hệ', 'quả bầu', 'bản sao (chỉ người)']","['002823', '002807', '001039', '000306', '001361']"
bàn ghế gương mặt thiếp đi đèn pin bánh tráng,"['bàn ghế', 'gương mặt', 'thiếp đi', 'đèn pin', 'bánh tráng']","['001339', '002938', '001073', '002668', '000241']"
trói tay phá hót về 3 (đi về) kịch bản,"['trói tay', 'phá', 'hót', 'về 3 (đi về)', 'kịch bản']","['001488', '000140', '003047', '000362', '003187']"
khu vườn pha cà phê màu nâu chật chội con bê,"['khu vườn', 'pha cà phê', 'màu nâu', 'chật chội', 'con bê']","['003168', '000130', '003348', '002154', '002314']"
tách rụng tóc (đt) mở màn nhảy múa răng cưa,"['tách', 'rụng tóc (đt)', 'mở màn', 'nhảy múa', 'răng cưa']","['000815', '000576', '003452', '003618', '000533']"
gần gũi môn Tin học và Công nghệ chanh nóng nhào lộn đường cao,"['gần gũi', 'môn Tin học và Công nghệ', 'chanh nóng', 'nhào lộn', 'đường cao']","['002839', '003441', '000848', '003614', '002788']"
giải vô địch trà đá Hậu Giang động cơ mỳ ý,"['giải vô địch', 'trà đá', 'Hậu Giang', 'động cơ', 'mỳ ý']","['002871', '000852', '002969', '002768', '000187']"
thoăn thoắt trong khoảng Lâm Đồng bốt cảnh sát hòn đá,"['thoăn thoắt', 'trong khoảng', 'Lâm Đồng', 'bốt cảnh sát', 'hòn đá']","['000968', '000641', '003235', '001759', '003030']"
dầu hoả tủi thân tống tiền quả cam vun đắp,"['dầu hoả', 'tủi thân', 'tống tiền', 'quả cam', 'vun đắp']","['002549', '001628', '001402', '000314', '001912']"
lĩnh hội quả điều giàn khoan khóm dứa trụi lá,"['lĩnh hội', 'quả điều', 'giàn khoan', 'khóm dứa', 'trụi lá']","['003274', '002707', '002875', '003153', '001540']"
thành viên đầu xuôi đuôi lọt linh hồn mét (m) nói chuyện,"['thành viên', 'đầu xuôi đuôi lọt', 'linh hồn', 'mét (m)', 'nói chuyện']","['000975', '002651', '003273', '003397', '000033']"
trả lời thương mại trà sữa bụi tre sáng kiến,"['trả lời', 'thương mại', 'trà sữa', 'bụi tre', 'sáng kiến']","['001424', '000671', '000857', '003154', '000625']"
nỏ chanh muối hình bình hành vắn tắt Tết Âm,"['nỏ', 'chanh muối', 'hình bình hành', 'vắn tắt', 'Tết Âm']","['000029', '000850', '002996', '001774', '000899']"
nhăn mặt giầy ba ta bàn phím (máy vi tính) chú tễu mới,"['nhăn mặt', 'giầy ba ta', 'bàn phím (máy vi tính)', 'chú tễu', 'mới']","['003622', '002891', '001343', '002244', '003456']"
ngán dung tích phiền hà mẫu số chung đau mắt đỏ,"['ngán', 'dung tích', 'phiền hà', 'mẫu số chung', 'đau mắt đỏ']","['000816', '002775', '000474', '003394', '000949']"
nhanh nhẹn mở màn độc lập Hà Lan (nước Hà Lan) rút gọn phân số,"['nhanh nhẹn', 'mở màn', 'độc lập', 'Hà Lan (nước Hà Lan)', 'rút gọn phân số']","['003613', '003452', '002750', '002941', '000587']"
ăn bám lãng phí Cà Mau đối thoại quốc hội,"['ăn bám', 'lãng phí', 'Cà Mau', 'đối thoại', 'quốc hội']","['000735', '000690', '001896', '002751', '000456']"
khoan (khoan đã) quan tâm cây ăn quả hàng ngang diện tích,"['khoan (khoan đã)', 'quan tâm', 'cây ăn quả', 'hàng ngang', 'diện tích']","['003410', '000399', '002013', '002950', '002581']"
quả roi dân chủ buổi đêm cái bè bơi,"['quả roi', 'dân chủ', 'buổi đêm', 'cái bè', 'bơi']","['000378', '000253', '001830', '001902', '001781']"
hối lộ điện băng bó làm ruộng cổ truyền,"['hối lộ', 'điện', 'băng bó', 'làm ruộng', 'cổ truyền']","['003059', '002703', '001519', '003216', '002414']"
ẩm mốc toàn cầu chuyển đổi số đo địa điểm tổ trưởng,"['ẩm mốc', 'toàn cầu', 'chuyển đổi số đo', 'địa điểm', 'tổ trưởng']","['001282', '001370', '002284', '002699', '001388']"
giầy ba ta mặc quần áo cuống hoa lỗi lầm 1 000 000 000 (một tỉ),"['giầy ba ta', 'mặc quần áo', 'cuống hoa', 'lỗi lầm', '1 000 000 000 (một tỉ)']","['002891', '003372', '002477', '003288', '001191']"
hàng ngang mái nhà cặp tóc leo trèo kỹ năng,"['hàng ngang', 'mái nhà', 'cặp tóc', 'leo trèo', 'kỹ năng']","['002950', '003338', '001964', '003241', '000213']"
đá bóng chục Tết hàn thực yên lòng mây,"['đá bóng', 'chục', 'Tết hàn thực', 'yên lòng', 'mây']","['002604', '002261', '000102', '002096', '003396']"
muộn vé rơm rớm máy khâu danh từ riêng,"['muộn', 'vé', 'rơm rớm', 'máy khâu', 'danh từ riêng']","['003474', '001809', '002766', '003368', '002527']"
chiêng sĩ diện mặt đất vòng nguyệt quế danh nhân,"['chiêng', 'sĩ diện', 'mặt đất', 'vòng nguyệt quế', 'danh nhân']","['002191', '000679', '003379', '000493', '002524']"
xả rác chuyện trò thiên thần hòa bình tàu thuyền,"['xả rác', 'chuyện trò', 'thiên thần', 'hòa bình', 'tàu thuyền']","['001944', '002291', '001071', '003016', '000853']"
gieo xúc xắc nhiều hơn ấn tượng nhổ lông mày tưởng tượng,"['gieo xúc xắc', 'nhiều hơn', 'ấn tượng', 'nhổ lông mày', 'tưởng tượng']","['002905', '003645', '001296', '000616', '001694']"
sổ tay bốc thăm cục tẩy cuộn giấy vệ sinh cầu Thê Húc (Hồ Gươm),"['sổ tay', 'bốc thăm', 'cục tẩy', 'cuộn giấy vệ sinh', 'cầu Thê Húc (Hồ Gươm)']","['000720', '001743', '002488', '002495', '000746']"
thu thập sợi dây sinh hoạt số thập phân cười nhếch mép,"['thu thập', 'sợi dây', 'sinh hoạt', 'số thập phân', 'cười nhếch mép']","['001135', '000753', '000697', '000739', '000056']"
răng cưa nổ súng cướp giật bàn phím (máy vi tính) cây thân gỗ,"['răng cưa', 'nổ súng', 'cướp giật', 'bàn phím (máy vi tính)', 'cây thân gỗ']","['000533', '000047', '002511', '001343', '002045']"
đòi ria mép kỉ niệm bánh bột lọc xếp hàng ngang,"['đòi', 'ria mép', 'kỉ niệm', 'bánh bột lọc', 'xếp hàng ngang']","['000977', '000638', '003183', '001425', '002026']"
dầu khí lạc quan hình dáng mật khẩu học bổng,"['dầu khí', 'lạc quan', 'hình dáng', 'mật khẩu', 'học bổng']","['002550', '003212', '002999', '003390', '003032']"
lưỡi hăng hái Mặt trời lặn cặp tóc nhộn nhịp (đông người),"['lưỡi', 'hăng hái', 'Mặt trời lặn', 'cặp tóc', 'nhộn nhịp (đông người)']","['003320', '002966', '003417', '001964', '000660']"
