sentence,keys,id
không khí tim trêu mọc râu dám làm,"['không khí', 'tim', 'trêu', 'mọc râu', 'dám làm']","['003166', '001297', '001470', '000630', '000466']"
lau miệng vỗ về rước đèn bò tót Quảng Trị,"['lau miệng', 'vỗ về', 'rước đèn', 'bò tót', 'Quảng Trị']","['000514', '000529', '000603', '001679', '000421']"
rút gọn vạm vỡ đội trưởng cực khổ kính trọng,"['rút gọn', 'vạm vỡ', 'đội trưởng', 'cực khổ', 'kính trọng']","['000585', '001752', '002741', '000219', '003204']"
dãy số liệu cốc xách túi tôi yêu bạn 100,"['dãy số liệu', 'cốc', 'xách túi', 'tôi yêu bạn', '100']","['002533', '002423', '001952', '002098', '001167']"
cá mập vịt quay linh hồn đầu tiên đảo Hoàng Sa,"['cá mập', 'vịt quay', 'linh hồn', 'đầu tiên', 'đảo Hoàng Sa']","['002200', '000827', '003273', '002650', '000843']"
cây xanh tươi vở chèo xăng cổ vũ mẫu số bé,"['cây xanh tươi', 'vở chèo', 'xăng', 'cổ vũ', 'mẫu số bé']","['001965', '001885', '001970', '002415', '003393']"
mét (m) gấp quần áo phó hiệu trưởng con sâu vỗ cánh,"['mét (m)', 'gấp quần áo', 'phó hiệu trưởng', 'con sâu', 'vỗ cánh']","['003397', '002841', '000488', '002380', '001879']"
cộng (Toán học) yên bình đường thuỷ cướp cờ chúng tôi (2 người) (đại từ),"['cộng (Toán học)', 'yên bình', 'đường thuỷ', 'cướp cờ', 'chúng tôi (2 người) (đại từ)']","['002446', '002094', '002796', '002510', '000273']"
Vĩnh Long lời giải cảnh giác chợ nổi Cái Bè cạnh bên (toán),"['Vĩnh Long', 'lời giải', 'cảnh giác', 'chợ nổi Cái Bè', 'cạnh bên (toán)']","['001835', '003296', '000570', '002228', '001925']"
con dê đi dạo chàng trai không dám kêu,"['con dê', 'đi dạo', 'chàng trai', 'không dám', 'kêu']","['002339', '000354', '002073', '000472', '003108']"
khoang tàu mặt đất sữa rửa mặt thân hình động cơ,"['khoang tàu', 'mặt đất', 'sữa rửa mặt', 'thân hình', 'động cơ']","['003147', '003379', '000793', '001001', '002768']"
nhân viên nhảy cao ít bài báo bốc hơi,"['nhân viên', 'nhảy cao', 'ít', 'bài báo', 'bốc hơi']","['000010', '003616', '003089', '001309', '001741']"
cong đánh bắt mái nhà mỗi ngày kẹp,"['cong', 'đánh bắt', 'mái nhà', 'mỗi ngày', 'kẹp']","['002398', '002626', '003338', '000385', '003101']"
nghé giải lao chữ cái âm thanh tuyệt vọng,"['nghé', 'giải lao', 'chữ cái', 'âm thanh', 'tuyệt vọng']","['003524', '002869', '002292', '001278', '001644']"
chia tay kì lạ phật (tượng) xếp hàng ngang phẫu thuật bụng,"['chia tay', 'kì lạ', 'phật (tượng)', 'xếp hàng ngang', 'phẫu thuật bụng']","['002185', '003177', '000190', '002026', '000794']"
đàn bướm kết bạn nguồn gốc công văn đèn ông sao,"['đàn bướm', 'kết bạn', 'nguồn gốc', 'công văn', 'đèn ông sao']","['002618', '003103', '003573', '002120', '000477']"
cái neo xây hung thủ kể chuyện thư giãn,"['cái neo', 'xây', 'hung thủ', 'kể chuyện', 'thư giãn']","['000986', '001980', '003073', '003102', '001204']"
giỏi tấm lòng cái nhíp diện tích tích cực,"['giỏi', 'tấm lòng', 'cái nhíp', 'diện tích', 'tích cực']","['002909', '002700', '001909', '002581', '001249']"
ghen tị mồ hôi quan hệ từ thét mách,"['ghen tị', 'mồ hôi', 'quan hệ từ', 'thét', 'mách']","['000044', '003421', '000520', '001035', '000139']"
xông hơi ria mép chuyển động đều người yêu ma cà rồng,"['xông hơi', 'ria mép', 'chuyển động đều', 'người yêu', 'ma cà rồng']","['002046', '000638', '002286', '003598', '003332']"
đội trưởng thiếp mời hình vuông bẫy chuột (hành động) từ trái sang phải,"['đội trưởng', 'thiếp mời', 'hình vuông', 'bẫy chuột (hành động)', 'từ trái sang phải']","['002741', '001075', '001916', '001563', '001660']"
chèn ép gáy thực sự khói sân nhà,"['chèn ép', 'gáy', 'thực sự', 'khói', 'sân nhà']","['002160', '002831', '001222', '003152', '000662']"
tuyên ngôn bánh gai bìa vở khai mạc thiên thần,"['tuyên ngôn', 'bánh gai', 'bìa vở', 'khai mạc', 'thiên thần']","['001642', '001435', '001629', '003116', '001071']"
nhặt rau bạn trai giả mạo trong khoảng dân chủ,"['nhặt rau', 'bạn trai', 'giả mạo', 'trong khoảng', 'dân chủ']","['003623', '001387', '002853', '000641', '000253']"
héc-ta (ha) dự trữ phương Tây dấu chia giận dỗi,"['héc-ta (ha)', 'dự trữ', 'phương Tây', 'dấu chia', 'giận dỗi']","['002971', '003327', '000023', '002553', '002888']"
giám khảo đèo Hải Vân Khánh Hòa rế muốn,"['giám khảo', 'đèo Hải Vân', 'Khánh Hòa', 'rế', 'muốn']","['002873', '002677', '003118', '000545', '003415']"
rèn sắt bảng học sinh hàng trăm Đồng Tháp Mười hoa giấy,"['rèn sắt', 'bảng học sinh', 'hàng trăm', 'Đồng Tháp Mười', 'hoa giấy']","['000539', '001389', '002952', '002748', '001008']"
cổ linh hồn thần kì phẫu thuật bụng hình phạt,"['cổ', 'linh hồn', 'thần kì', 'phẫu thuật bụng', 'hình phạt']","['002407', '003273', '001310', '000794', '003004']"
chục tồn tại tai nạn giao thông mồ hôi nhễ nhại giỗ,"['chục', 'tồn tại', 'tai nạn giao thông', 'mồ hôi nhễ nhại', 'giỗ']","['002261', '001468', '001442', '000440', '000104']"
số liền sau tham lam mặc kệ hạt lúa 1 000 000 000 (một tỉ),"['số liền sau', 'tham lam', 'mặc kệ', 'hạt lúa', '1 000 000 000 (một tỉ)']","['000733', '000938', '003371', '002964', '001189']"
nhanh nhẹn phố lầu (tầng) chọn lọc chân tay,"['nhanh nhẹn', 'phố', 'lầu (tầng)', 'chọn lọc', 'chân tay']","['003613', '000264', '003237', '002222', '002144']"
đối diện con chim trông nhà chặt chẽ chương trình,"['đối diện', 'con chim', 'trông nhà', 'chặt chẽ', 'chương trình']","['002736', '002322', '000404', '002138', '002298']"
háo hức cuối năm làn sóng ruột non đàn bướm,"['háo hức', 'cuối năm', 'làn sóng', 'ruột non', 'đàn bướm']","['000586', '000896', '003219', '000582', '002618']"
bánh pizza cầu giao hình vuông lợi ích chất đốt,"['bánh pizza', 'cầu giao', 'hình vuông', 'lợi ích', 'chất đốt']","['001449', '001999', '001916', '003298', '002146']"
bắn cung tên nhảy múa rế rút gọn phân số rẽ phải,"['bắn cung tên', 'nhảy múa', 'rế', 'rút gọn phân số', 'rẽ phải']","['000496', '003618', '000545', '000587', '000537']"
con voi quét nhà lỗi chính tả văn trường tiểu học,"['con voi', 'quét nhà', 'lỗi chính tả', 'văn', 'trường tiểu học']","['002396', '000443', '003287', '001762', '001592']"
đăng ký giận dỗi hoa lay ơn bay nhanh (máy bay) kẻ thù,"['đăng ký', 'giận dỗi', 'hoa lay ơn', 'bay nhanh (máy bay)', 'kẻ thù']","['002638', '002888', '003012', '000409', '003095']"
chia sẻ đoàn thanh niên vết thương chia rẽ quyết tâm,"['chia sẻ', 'đoàn thanh niên', 'vết thương', 'chia rẽ', 'quyết tâm']","['002184', '002720', '001815', '000728', '000495']"
Bắc Giang đàn bướm nhận Mã Lai (nước Ma-lai-xi-a) câu đố,"['Bắc Giang', 'đàn bướm', 'nhận', 'Mã Lai (nước Ma-lai-xi-a)', 'câu đố']","['001501', '002618', '003632', '000502', '001979']"
phiền hà thành công lây bệnh giầy dép hằng đẳng thức,"['phiền hà', 'thành công', 'lây bệnh', 'giầy dép', 'hằng đẳng thức']","['000474', '000961', '003238', '002892', '002967']"
phơi quần áo sân vận động củ từ phức tạp con gái,"['phơi quần áo', 'sân vận động', 'củ từ', 'phức tạp', 'con gái']","['000278', '000673', '002473', '000294', '002345']"
quả ổi giao thừa bọt biển phim hoạt hình con chim,"['quả ổi', 'giao thừa', 'bọt biển', 'phim hoạt hình', 'con chim']","['000372', '002879', '001711', '000216', '002322']"
vị ngữ e đường hàng không bọt biển bím tóc đuôi sam,"['vị ngữ', 'e', 'đường hàng không', 'bọt biển', 'bím tóc đuôi sam']","['001823', '001038', '002790', '001711', '001653']"
khăn quàng đỏ bệnh tật chặn duyệt binh chi hội,"['khăn quàng đỏ', 'bệnh tật', 'chặn', 'duyệt binh', 'chi hội']","['003124', '001623', '002134', '002599', '002165']"
môn Kĩ thuật pháo hoa dân tộc la bàn ngày của Cha,"['môn Kĩ thuật', 'pháo hoa', 'dân tộc', 'la bàn', 'ngày của Cha']","['003435', '000156', '002540', '003206', '000111']"
công nhận em rể tham ăn dịch vụ lều trại,"['công nhận', 'em rể', 'tham ăn', 'dịch vụ', 'lều trại']","['002433', '002804', '000065', '002578', '003255']"
ngon giấc bút màu dừng lại em trai mái tóc,"['ngon giấc', 'bút màu', 'dừng lại', 'em trai', 'mái tóc']","['003556', '001869', '000415', '002805', '003339']"
phong trào đĩa kèn cộng (Toán học) cái nhíp,"['phong trào', 'đĩa', 'kèn', 'cộng (Toán học)', 'cái nhíp']","['000233', '002695', '003094', '002448', '001909']"
xui xẻo cháu trai nhà cửa bò chặt,"['xui xẻo', 'cháu trai', 'nhà cửa', 'bò', 'chặt']","['000597', '002103', '003602', '001675', '002136']"
bọt biển da ngăm (nước da ngăm đen) khoa học khoan (khoan đã) bánh cốm,"['bọt biển', 'da ngăm (nước da ngăm đen)', 'khoa học', 'khoan (khoan đã)', 'bánh cốm']","['001711', '000756', '003137', '003410', '001427']"
đèo Hải Vân khoác vai muộn thành viên sinh hoạt,"['đèo Hải Vân', 'khoác vai', 'muộn', 'thành viên', 'sinh hoạt']","['002678', '003139', '003474', '000975', '000697']"
Đồng Nai chứng minh mây xăng-ti-mét (cm) vực sâu,"['Đồng Nai', 'chứng minh', 'mây', 'xăng-ti-mét (cm)', 'vực sâu']","['002747', '002303', '003396', '001972', '003169']"
Đông Nam nhân cách hoá lặn Bến Tre hình học,"['Đông Nam', 'nhân cách hoá', 'lặn', 'Bến Tre', 'hình học']","['002743', '003624', '003232', '001613', '003001']"
sinh động sờ cụ già gói (đgt) rơm rớm,"['sinh động', 'sờ', 'cụ già', 'gói (đgt)', 'rơm rớm']","['000695', '000926', '002487', '002925', '002766']"
vênh váo nhà thơ tay chân sạch sẽ cầu Long Biên mũm mĩm,"['vênh váo', 'nhà thơ', 'tay chân sạch sẽ', 'cầu Long Biên', 'mũm mĩm']","['001813', '003605', '000918', '003157', '000906']"
chỉ dẫn trả (đt) bóc vỏ con cóc đau bụng,"['chỉ dẫn', 'trả (đt)', 'bóc vỏ', 'con cóc', 'đau bụng']","['002169', '001422', '001695', '002330', '000777']"
dịch vụ khâu vá khách vip ê chi tiết,"['dịch vụ', 'khâu vá', 'khách vip', 'ê', 'chi tiết']","['002579', '003126', '003114', '001043', '002167']"
kết quả nhà sàn tay phải ế ẩm con hoẵng,"['kết quả', 'nhà sàn', 'tay phải', 'ế ẩm', 'con hoẵng']","['003106', '003603', '000861', '002809', '002349']"
sừng trâu nhìn xuyên Việt động cơ cưỡi ngựa,"['sừng trâu', 'nhìn', 'xuyên Việt', 'động cơ', 'cưỡi ngựa']","['000807', '000000', '000465', '002768', '002504']"
giao hoán cưa (cái cưa) 100 sửa chữa con gái,"['giao hoán', 'cưa (cái cưa)', '100', 'sửa chữa', 'con gái']","['002877', '002499', '001167', '000770', '002345']"
chơi quỳ hỏng dịch vụ chức vụ,"['chơi', 'quỳ', 'hỏng', 'dịch vụ', 'chức vụ']","['002232', '000485', '003043', '002577', '002301']"
đi tuần bơm (cái bơm) tuyên bố tình cảm xếp hàng ưu tiên,"['đi tuần', 'bơm (cái bơm)', 'tuyên bố', 'tình cảm', 'xếp hàng ưu tiên']","['000527', '001785', '001640', '001312', '002028']"
thung lũng Oa-sinh-tơn nguy hiểm lẩu quý hiếm,"['thung lũng', 'Oa-sinh-tơn', 'nguy hiểm', 'lẩu', 'quý hiếm']","['001000', '000087', '003576', '000804', '000487']"
hăm dọa chai nước gật gù thông qua đằng sau,"['hăm dọa', 'chai nước', 'gật gù', 'thông qua', 'đằng sau']","['002588', '002071', '002843', '001103', '002640']"
quan hệ r tiếng nói nhóm ngược đãi,"['quan hệ', 'r', 'tiếng nói', 'nhóm', 'ngược đãi']","['000397', '001078', '001273', '000006', '003581']"
chữa bệnh Liên Bang Nga (nước Nga) rửa tay Oa-sinh-tơn liệt (liệt tay chân),"['chữa bệnh', 'Liên Bang Nga (nước Nga)', 'rửa tay', 'Oa-sinh-tơn', 'liệt (liệt tay chân)']","['002300', '003258', '000594', '000087', '003270']"
trục hoành xem đã thói quen con chuột nhắt mỳ ý,"['trục hoành', 'xem đã', 'thói quen', 'con chuột nhắt', 'mỳ ý']","['001532', '000439', '000071', '002328', '000185']"
em út Lào (nước Lào) nghiêm túc gạo nếp cày,"['em út', 'Lào (nước Lào)', 'nghiêm túc', 'gạo nếp', 'cày']","['002806', '003225', '003549', '002828', '001957']"
môn Khoa học chặt thái độ mồ côi Hạ Long,"['môn Khoa học', 'chặt', 'thái độ', 'mồ côi', 'Hạ Long']","['003432', '002136', '000923', '003419', '002942']"
rơm rớm tri kỉ gửi quà thắng lợi lượt về (trong thể thao),"['rơm rớm', 'tri kỉ', 'gửi quà', 'thắng lợi', 'lượt về (trong thể thao)']","['002766', '001040', '002935', '000993', '000716']"
bắc nam lễ bế giảng đầu tàu giả bộ (giống giả vờ) bắn cung tên,"['bắc nam', 'lễ bế giảng', 'đầu tàu', 'giả bộ (giống giả vờ)', 'bắn cung tên']","['001507', '003242', '002649', '002852', '000496']"
Liên Bang Nga (nước Nga) bất động nạn nhân ngoặc đơn nhọn hoắt,"['Liên Bang Nga (nước Nga)', 'bất động', 'nạn nhân', 'ngoặc đơn', 'nhọn hoắt']","['003258', '001553', '003479', '003555', '000011']"
thờ cúng khờ dại sân vận động Ma Cao vạm vỡ,"['thờ cúng', 'khờ dại', 'sân vận động', 'Ma Cao', 'vạm vỡ']","['001111', '000217', '000673', '000016', '001752']"
buổi đêm tuân thủ cộng (Toán học) Âu Cơ củ sả,"['buổi đêm', 'tuân thủ', 'cộng (Toán học)', 'Âu Cơ', 'củ sả']","['001832', '001626', '002447', '001298', '002484']"
chỉ khâu đèn báo giao thông củ gừng tăm chuyển đồ,"['chỉ khâu', 'đèn báo giao thông', 'củ gừng', 'tăm', 'chuyển đồ']","['002171', '002662', '002481', '000867', '002283']"
má hồng quốc khánh hạt nước mắm địa đạo Củ Chi,"['má hồng', 'quốc khánh', 'hạt', 'nước mắm', 'địa đạo Củ Chi']","['000446', '000458', '002961', '000966', '002698']"
kịch bản gang tay chè đỗ đỏ máy xúc xem đã,"['kịch bản', 'gang tay', 'chè đỗ đỏ', 'máy xúc', 'xem đã']","['003187', '002823', '002157', '000698', '000439']"
kính lão lão già khoảng cách con số thuyết trình,"['kính lão', 'lão già', 'khoảng cách', 'con số', 'thuyết trình']","['003202', '003228', '003141', '002385', '001202']"
yên ngựa thiệp sinh nhật Âu Cơ mệt mỏi cầu tre,"['yên ngựa', 'thiệp sinh nhật', 'Âu Cơ', 'mệt mỏi', 'cầu tre']","['002505', '000236', '001298', '000800', '002007']"
cao (núi) lục địa con ngựa ai cho công nghiệp,"['cao (núi)', 'lục địa', 'con ngựa', 'ai cho', 'công nghiệp']","['001937', '003308', '002370', '000080', '000676']"
bánh giầy tính chất bằng nhau trúng thưởng chất độc màu da cam tạo thành,"['bánh giầy', 'tính chất bằng nhau', 'trúng thưởng', 'chất độc màu da cam', 'tạo thành']","['001437', '001332', '001568', '002148', '002164']"
tờ báo Đắk Lắk gạo đầu xuôi đuôi lọt giai đoạn,"['tờ báo', 'Đắk Lắk', 'gạo', 'đầu xuôi đuôi lọt', 'giai đoạn']","['001406', '002637', '002826', '002651', '002856']"
luật lệ chuông bìa vở hàng triệu ai bảo,"['luật lệ', 'chuông', 'bìa vở', 'hàng triệu', 'ai bảo']","['003304', '002273', '001629', '002954', '002133']"
tỉ lệ Mexico (nước Mexico) mùa xuân mật ong quả dừa xiêm,"['tỉ lệ', 'Mexico (nước Mexico)', 'mùa xuân', 'mật ong', 'quả dừa xiêm']","['001238', '003401', '003467', '003391', '000336']"
mẫu số lớn nhận hàng đầy chi hội trông nom,"['mẫu số lớn', 'nhận hàng', 'đầy', 'chi hội', 'trông nom']","['003395', '003631', '002654', '002165', '001522']"
Bắc Giang rèn luyện Ô-lim-píc sừng sao chép,"['Bắc Giang', 'rèn luyện', 'Ô-lim-píc', 'sừng', 'sao chép']","['001501', '000541', '000491', '000803', '000633']"
con rùa thuỷ thủ Kiên Giang không nghe lời đi,"['con rùa', 'thuỷ thủ', 'Kiên Giang', 'không nghe lời', 'đi']","['002379', '001182', '003192', '000078', '002693']"
điều kiện tiệc lồng chim bước chân góc nhọn,"['điều kiện', 'tiệc', 'lồng chim', 'bước chân', 'góc nhọn']","['002714', '001257', '003293', '001884', '002921']"
vận động thiếu niên chặt chẽ kêu cổ,"['vận động', 'thiếu niên', 'chặt chẽ', 'kêu', 'cổ']","['001794', '001081', '002138', '003108', '002407']"
Kon Tum chè đỗ đỏ măng tủi thân co giật,"['Kon Tum', 'chè đỗ đỏ', 'măng', 'tủi thân', 'co giật']","['003205', '002157', '003374', '001628', '002306']"
làm ruộng hoàng đế cạnh đối diện đông lạnh cây đa,"['làm ruộng', 'hoàng đế', 'cạnh đối diện', 'đông lạnh', 'cây đa']","['003216', '003021', '001929', '002757', '002027']"
cửa hàng thiếu niên ủy ban nhân dân thế hệ người máy,"['cửa hàng', 'thiếu niên', 'ủy ban nhân dân', 'thế hệ', 'người máy']","['002500', '001081', '001722', '001039', '003589']"
con đẻ màu nâu chìa khóa hồ Hoàn Kiếm địa hình,"['con đẻ', 'màu nâu', 'chìa khóa', 'hồ Hoàn Kiếm', 'địa hình']","['002341', '003349', '002186', '003051', '001003']"
Kim Đồng sân chơi nóc nhà rơm rớm hệ thống,"['Kim Đồng', 'sân chơi', 'nóc nhà', 'rơm rớm', 'hệ thống']","['001004', '000658', '000031', '002766', '002981']"
đường chéo khoa học gạo nếp dốt vội vã,"['đường chéo', 'khoa học', 'gạo nếp', 'dốt', 'vội vã']","['002789', '003137', '002828', '002596', '001883']"
khâu vá bó hoa đua thuyền tống tiền xui xẻo,"['khâu vá', 'bó hoa', 'đua thuyền', 'tống tiền', 'xui xẻo']","['003126', '001691', '002779', '001402', '000597']"
bớt đi bánh đúc nhổ râu con vượn về (Sài Gòn),"['bớt đi', 'bánh đúc', 'nhổ râu', 'con vượn', 'về (Sài Gòn)']","['001795', '001433', '000614', '000954', '000356']"
nhà thơ kim cương thiên thần quả sầu riêng Tết Âm,"['nhà thơ', 'kim cương', 'thiên thần', 'quả sầu riêng', 'Tết Âm']","['003605', '000704', '001071', '000380', '000899']"
hình elip thở dài ngồi bún ốc giấy,"['hình elip', 'thở dài', 'ngồi', 'bún ốc', 'giấy']","['003000', '001113', '003570', '000197', '002893']"
lây bệnh riêng tư dân chài 6 thẳng hàng (Toán học),"['lây bệnh', 'riêng tư', 'dân chài', '6', 'thẳng hàng (Toán học)']","['003238', '000548', '002535', '001136', '000989']"
mũi tên tháng sân thượng bập bênh 8,"['mũi tên', 'tháng', 'sân thượng', 'bập bênh', '8']","['000498', '000952', '000664', '001551', '001142']"
châm chọc con ốc đầy đủ nhanh nhẹn khởi nghiệp,"['châm chọc', 'con ốc', 'đầy đủ', 'nhanh nhẹn', 'khởi nghiệp']","['002139', '002377', '002655', '003613', '000706']"
đổi Quảng Trị con gái Hung-ga-ri (nước Hung-ga-ri) cái bè,"['đổi', 'Quảng Trị', 'con gái', 'Hung-ga-ri (nước Hung-ga-ri)', 'cái bè']","['002735', '000421', '002345', '003074', '001902']"
liên quan hung ác tay trái dãy nhà tập hợp (Toán học),"['liên quan', 'hung ác', 'tay trái', 'dãy nhà', 'tập hợp (Toán học)']","['003266', '003072', '000863', '002530', '000879']"
đáng quý khai mạc nguyên nhân khách sạn nổi da gà,"['đáng quý', 'khai mạc', 'nguyên nhân', 'khách sạn', 'nổi da gà']","['002624', '003116', '003577', '003113', '000041']"
chùa tòa soạn bơm nước bãi đỗ xe (ô tô) năng khiếu,"['chùa', 'tòa soạn', 'bơm nước', 'bãi đỗ xe (ô tô)', 'năng khiếu']","['002248', '001366', '001787', '001325', '003488']"
đau mắt đỏ nhà kho hướng dẫn chuyện nhỏ chuyển động,"['đau mắt đỏ', 'nhà kho', 'hướng dẫn', 'chuyện nhỏ', 'chuyển động']","['000949', '000806', '003084', '000532', '002285']"
sao chép ấm trà ung thư vô lí đầu xuôi đuôi lọt,"['sao chép', 'ấm trà', 'ung thư', 'vô lí', 'đầu xuôi đuôi lọt']","['000633', '001292', '000479', '001864', '002651']"
nổi giận trứng diện tích công ước tai,"['nổi giận', 'trứng', 'diện tích', 'công ước', 'tai']","['000057', '001586', '002581', '002438', '000818']"
tình huống Y-Éc-Xanh ngán ầm ĩ nhà bác học,"['tình huống', 'Y-Éc-Xanh', 'ngán', 'ầm ĩ', 'nhà bác học']","['001316', '002074', '000816', '001280', '003601']"
nằm gan dạ khó tiêu hút nước bánh sandwich,"['nằm', 'gan dạ', 'khó tiêu', 'hút nước', 'bánh sandwich']","['003486', '002821', '002166', '003076', '000832']"
chuyển đồ khe cửa ai xoá bỏ mọc tóc,"['chuyển đồ', 'khe cửa', 'ai', 'xoá bỏ', 'mọc tóc']","['002283', '003129', '001199', '002036', '000628']"
hình học củ khoai lang khuôn hình xôi gà khúc khuỷu,"['hình học', 'củ khoai lang', 'khuôn hình', 'xôi gà', 'khúc khuỷu']","['003001', '002472', '003173', '000204', '003170']"
xứ Nghệ bánh giầy ban giám hiệu anh chị em đội trưởng,"['xứ Nghệ', 'bánh giầy', 'ban giám hiệu', 'anh chị em', 'đội trưởng']","['002064', '001437', '001329', '001215', '002741']"
người xưa lý do ê xe lu lời nói,"['người xưa', 'lý do', 'ê', 'xe lu', 'lời nói']","['003596', '000652', '001041', '002008', '003297']"
thầy cúng cổ chân hàng triệu chảo quả su su,"['thầy cúng', 'cổ chân', 'hàng triệu', 'chảo', 'quả su su']","['001021', '002409', '002954', '002079', '000382']"
thờ cúng hành động lỗi lầm dấu ngoặc đơn bát ngát,"['thờ cúng', 'hành động', 'lỗi lầm', 'dấu ngoặc đơn', 'bát ngát']","['001111', '002956', '003288', '002556', '001491']"
sổ tay vái tứ phương phòng chống khe cửa đảo Trường Sa,"['sổ tay', 'vái tứ phương', 'phòng chống', 'khe cửa', 'đảo Trường Sa']","['000720', '001750', '000242', '003129', '000837']"
phong trào ngã ba taxi lĩnh hội liều mình,"['phong trào', 'ngã ba', 'taxi', 'lĩnh hội', 'liều mình']","['000233', '003498', '000856', '003274', '003272']"
dãy núi phà đuôi chuột sừng bò Đặng Văn Ngữ,"['dãy núi', 'phà', 'đuôi chuột', 'sừng bò', 'Đặng Văn Ngữ']","['002531', '000136', '000172', '000805', '002642']"
môn Giáo dục công dân quý hiếm nhỏ tuổi chia tay bảng cửu chương,"['môn Giáo dục công dân', 'quý hiếm', 'nhỏ tuổi', 'chia tay', 'bảng cửu chương']","['003430', '000487', '000004', '002185', '001399']"
cối giã tự lập nhà văn hóa ống nghe lọ mực,"['cối giã', 'tự lập', 'nhà văn hóa', 'ống nghe', 'lọ mực']","['002424', '001664', '000990', '000118', '003281']"
Đồng Tháp Mười khen tặng 12 góc vườn dệt,"['Đồng Tháp Mười', 'khen tặng', '12', 'góc vườn', 'dệt']","['002748', '003132', '001154', '002924', '002572']"
ngã bờm tóc chất dẻo bàn tay mẫu số chung,"['ngã', 'bờm tóc', 'chất dẻo', 'bàn tay', 'mẫu số chung']","['003504', '001791', '002145', '001345', '003394']"
đàn bầu Lào (nước Lào) môn Đạo đức tô màu Nam bán cầu,"['đàn bầu', 'Lào (nước Lào)', 'môn Đạo đức', 'tô màu', 'Nam bán cầu']","['002617', '003227', '003428', '001382', '003477']"
theo đuổi hót rác (cái hót rác) góc bếp đài sen dịu dàng,"['theo đuổi', 'hót rác (cái hót rác)', 'góc bếp', 'đài sen', 'dịu dàng']","['001031', '003048', '002919', '002606', '000930']"
đông lạnh duy nhất dân tộc Khơ me gieo xúc xắc cặp sách,"['đông lạnh', 'duy nhất', 'dân tộc Khơ me', 'gieo xúc xắc', 'cặp sách']","['002757', '000980', '000682', '002905', '001962']"
thìa mọc râu sắt nói chuyện e,"['thìa', 'mọc râu', 'sắt', 'nói chuyện', 'e']","['001059', '000630', '000651', '000033', '001038']"
răng điều khiển bắt đền xăm gương,"['răng', 'điều khiển', 'bắt đền', 'xăm', 'gương']","['000531', '002713', '001537', '001968', '002937']"
cổ vũ năng lực chủ động khen cái gương,"['cổ vũ', 'năng lực', 'chủ động', 'khen', 'cái gương']","['002415', '003489', '002237', '003131', '001908']"
mái hiên email gặm xương (con chó gặm xương) xôi chi tiết,"['mái hiên', 'email', 'gặm xương (con chó gặm xương)', 'xôi', 'chi tiết']","['003337', '002807', '002833', '002044', '002167']"
quả lê dự án không đẹp tập viết cạnh đối diện,"['quả lê', 'dự án', 'không đẹp', 'tập viết', 'cạnh đối diện']","['000355', '000580', '000269', '000887', '001929']"
nhọn tiêu cực tuân lệnh con người cổ đại,"['nhọn', 'tiêu cực', 'tuân lệnh', 'con người', 'cổ đại']","['000008', '001287', '001624', '002367', '002410']"
vạm vỡ tờ tiền quanh năm số lớn thiu,"['vạm vỡ', 'tờ tiền', 'quanh năm', 'số lớn', 'thiu']","['001752', '001416', '000552', '000736', '000812']"
quốc hội nổi nóng ngắt hoa chúng tôi (5 người) (đại từ) người yêu,"['quốc hội', 'nổi nóng', 'ngắt hoa', 'chúng tôi (5 người) (đại từ)', 'người yêu']","['000456', '000059', '003518', '000279', '003598']"
xăm máy khâu quả na thực hành xăng-ti-mét (cm),"['xăm', 'máy khâu', 'quả na', 'thực hành', 'xăng-ti-mét (cm)']","['001968', '003368', '000361', '001216', '001972']"
long lanh (mắt) may mắn tròn kiến trúc sư dấu gạch ngang,"['long lanh (mắt)', 'may mắn', 'tròn', 'kiến trúc sư', 'dấu gạch ngang']","['000598', '000221', '001493', '003196', '002554']"
gửi thư trả (đt) xe tải quạt cây đi học,"['gửi thư', 'trả (đt)', 'xe tải', 'quạt cây', 'đi học']","['002936', '001422', '001506', '000412', '002694']"
mùa đông gạo thổ dân náo nức Võ Thị Sáu,"['mùa đông', 'gạo', 'thổ dân', 'náo nức', 'Võ Thị Sáu']","['003462', '002826', '003223', '003481', '000453']"
vùng vẫy (dành cho người) nhanh nhẹn bất khuất râu tính nhẩm,"['vùng vẫy (dành cho người)', 'nhanh nhẹn', 'bất khuất', 'râu', 'tính nhẩm']","['001914', '003613', '000534', '000535', '001340']"
lẫn lộn tung tăng năn nỉ không ngon lễ hội hóa trang,"['lẫn lộn', 'tung tăng', 'năn nỉ', 'không ngon', 'lễ hội hóa trang']","['003236', '001632', '000584', '000442', '003249']"
chỉnh sửa tiến sĩ trọng tài ngón chân thuộc địa,"['chỉnh sửa', 'tiến sĩ', 'trọng tài', 'ngón chân', 'thuộc địa']","['002209', '001263', '001504', '003559', '000771']"
xuất hiện không nghe lời tính chất bằng nhau chèn ép phơi quần áo,"['xuất hiện', 'không nghe lời', 'tính chất bằng nhau', 'chèn ép', 'phơi quần áo']","['002052', '000076', '001332', '002160', '000278']"
dự trữ con cóc đảo Hoàng Sa đầu tàu ngoan ngoãn,"['dự trữ', 'con cóc', 'đảo Hoàng Sa', 'đầu tàu', 'ngoan ngoãn']","['003327', '002330', '000843', '002649', '003553']"
nguyên nhân tự giác duyên dáng quả cam nông nghiệp,"['nguyên nhân', 'tự giác', 'duyên dáng', 'quả cam', 'nông nghiệp']","['003577', '000098', '002598', '000314', '000066']"
